wkr,party,partei,name,source
38,spd,SPD,Mirjam Golm,https://spd.berlin/kandidatinnen/
39,cdu,CDU/CSU,Christoph Wegener,https://www.cdusz.de/ueber-uns/kandidaten2026/
39,fdp,FDP,Tobias Bauschke,https://www.fdp-steglitz-zehlendorf.de/berlin-geht-besser
39,gruene,GRÜNE,Michael Gaedicke,https://gruene-suedwest.de/im-bezirk/kanditeam/
39,linke,LINKE,Lara Wiebelt,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
39,spd,SPD,Ina Czyborra,https://spd.berlin/kandidatinnen/
40,cdu,CDU/CSU,Stephan Standfuß,https://www.cdusz.de/ueber-uns/kandidaten2026/
40,fdp,FDP,Henning Krumrey,https://www.fdp-steglitz-zehlendorf.de/berlin-geht-besser
40,gruene,GRÜNE,Silke Lambeck,https://gruene-suedwest.de/im-bezirk/kanditeam/
40,linke,LINKE,Bettina Günter,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
40,spd,SPD,Norbert Buchta,https://spd.berlin/kandidatinnen/
41,cdu,CDU/CSU,Katharina Senge,https://www.christian-zander.de/aktuelles/cdu-tempelhof-schoeneberg-hat-fuer-die-berlin-wahl-2026-nominiert/
41,gruene,GRÜNE,Sebastian Walter,https://gruene-ts.de/startschuss-fuer-die-wahl-zum-abgeordnetenhaus/
41,linke,LINKE,Elisabeth Staudt,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/
41,spd,SPD,Wiebke Neumann,https://spd.berlin/kandidatinnen/
42,cdu,CDU/CSU,Katharina Kulina,https://www.christian-zander.de/aktuelles/cdu-tempelhof-schoeneberg-hat-fuer-die-berlin-wahl-2026-nominiert/
42,gruene,GRÜNE,Martina Zander-Rade,https://gruene-ts.de/startschuss-fuer-die-wahl-zum-abgeordnetenhaus/
42,linke,LINKE,Asya Şenyüz,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/
42,spd,SPD,Michael Biel,https://spd.berlin/kandidatinnen/
43,cdu,CDU/CSU,Christian Schoeler,https://www.christian-zander.de/aktuelles/cdu-tempelhof-schoeneberg-hat-fuer-die-berlin-wahl-2026-nominiert/
43,gruene,GRÜNE,Christoph Störmer,https://gruene-ts.de/startschuss-fuer-die-wahl-zum-abgeordnetenhaus/
43,linke,LINKE,Christophe Immer,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/
43,spd,SPD,Orkan Özdemir,https://spd.berlin/kandidatinnen/
44,cdu,CDU/CSU,Frank Luhmann,https://www.christian-zander.de/aktuelles/cdu-tempelhof-schoeneberg-hat-fuer-die-berlin-wahl-2026-nominiert/
44,gruene,GRÜNE,Aferdita Suka,https://gruene-ts.de/startschuss-fuer-die-wahl-zum-abgeordnetenhaus/
44,linke,LINKE,Sarah Bremer,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/
44,spd,SPD,Melanie Kühnemann-Grunow,https://spd.berlin/kandidatinnen/
45,cdu,CDU/CSU,Roman Simon,https://www.christian-zander.de/aktuelles/cdu-tempelhof-schoeneberg-hat-fuer-die-berlin-wahl-2026-nominiert/
45,gruene,GRÜNE,Dennis Matešković,https://gruene-ts.de/startschuss-fuer-die-wahl-zum-abgeordnetenhaus/
45,linke,LINKE,Christoph Böltes,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/
45,spd,SPD,Sebastian Schlüsselburg,https://spd.berlin/kandidatinnen/
46,cdu,CDU/CSU,Scott Körber,https://www.christian-zander.de/aktuelles/cdu-tempelhof-schoeneberg-hat-fuer-die-berlin-wahl-2026-nominiert/
46,gruene,GRÜNE,Charlotte Kreft,https://gruene-ts.de/startschuss-fuer-die-wahl-zum-abgeordnetenhaus/
46,linke,LINKE,Max Zahoransky von Worlik,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/
46,spd,SPD,Oliver Schworck,https://spd.berlin/kandidatinnen/
47,cdu,CDU/CSU,Christian Zander,https://www.christian-zander.de/aktuelles/cdu-tempelhof-schoeneberg-hat-fuer-die-berlin-wahl-2026-nominiert/
47,gruene,GRÜNE,Katharina Hild,https://gruene-ts.de/startschuss-fuer-die-wahl-zum-abgeordnetenhaus/
47,linke,LINKE,Katharina Marg,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/
47,spd,SPD,Annette Hertlein,https://spd.berlin/kandidatinnen/
48,afd,AfD,Tobias Bruns,https://neukoelln.afd.berlin/unsere-kandidaten/
48,cdu,CDU/CSU,Davide Annone,https://www.cdu-neukoelln.de/berlin-wahlen-2026
48,gruene,GRÜNE,André Schulze,https://gruene-neukoelln.de/2025/11/08/gruene-neukoelln-stellen-direktkandidatinnen-fuer-die-berlinwahl-2026-auf/
48,linke,LINKE,Vedi Emde,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
48,spd,SPD,Anne Roever,https://spd.berlin/kandidatinnen/
49,afd,AfD,Matthias Marquardt,https://neukoelln.afd.berlin/unsere-kandidaten/
49,cdu,CDU/CSU,Büşra Karadag,https://www.cdu-neukoelln.de/berlin-wahlen-2026
49,gruene,GRÜNE,Bahar Haghanipour,https://gruene-neukoelln.de/2025/11/08/gruene-neukoelln-stellen-direktkandidatinnen-fuer-die-berlinwahl-2026-auf/
49,linke,LINKE,Philipp Dehne,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
49,spd,SPD,Charlotte Mende,https://spd.berlin/kandidatinnen/
50,afd,AfD,Thomas Arhelger,https://neukoelln.afd.berlin/unsere-kandidaten/
50,cdu,CDU/CSU,Nimet Avci,https://www.cdu-neukoelln.de/berlin-wahlen-2026
50,gruene,GRÜNE,Christina Hilmer-Benedict,https://gruene-neukoelln.de/2025/11/08/gruene-neukoelln-stellen-direktkandidatinnen-fuer-die-berlinwahl-2026-auf/
50,linke,LINKE,Rouzbeh Taheri,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
50,spd,SPD,Derya Çağlar,https://spd.berlin/kandidatinnen/
51,afd,AfD,Robert Eschricht,https://neukoelln.afd.berlin/unsere-kandidaten/
51,cdu,CDU/CSU,Christopher Förster,https://www.cdu-neukoelln.de/berlin-wahlen-2026
51,gruene,GRÜNE,Philmon Ghirmai,https://gruene-neukoelln.de/2025/11/08/gruene-neukoelln-stellen-direktkandidatinnen-fuer-die-berlinwahl-2026-auf/
51,linke,LINKE,Yurtsever Özdemir,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
51,spd,SPD,Marcel Hopp,https://spd.berlin/kandidatinnen/
52,afd,AfD,Julian Potthast,https://neukoelln.afd.berlin/unsere-kandidaten/
52,cdu,CDU/CSU,Dr. Robbin Juhnke,https://www.cdu-neukoelln.de/berlin-wahlen-2026
52,gruene,GRÜNE,Jan Stiermann,https://gruene-neukoelln.de/2025/11/08/gruene-neukoelln-stellen-direktkandidatinnen-fuer-die-berlinwahl-2026-auf/
52,linke,LINKE,Emmi Stiegler,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
52,spd,SPD,Joachim Rahmann,https://spd.berlin/kandidatinnen/
53,afd,AfD,Hendrik Pauli,https://neukoelln.afd.berlin/unsere-kandidaten/
53,cdu,CDU/CSU,Olaf Schenk,https://www.cdu-neukoelln.de/berlin-wahlen-2026
53,gruene,GRÜNE,Asiye Bilir,https://gruene-neukoelln.de/2025/11/08/gruene-neukoelln-stellen-direktkandidatinnen-fuer-die-berlinwahl-2026-auf/
53,linke,LINKE,Sybille Biermann,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
53,spd,SPD,Franziska Giffey,https://spd.berlin/kandidatinnen/
54,cdu,CDU/CSU,Dustin Hoffmann,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html
54,gruene,GRÜNE,Catrin Wahlen,https://gruene-treptow-koepenick.de/wahlen/gruene-treptow-koepenick-nominieren-kandidatinnen-fuer-die-wahl-zum-abgeordnetenhaus-2026/
54,linke,LINKE,Moritz Warnke,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/
54,spd,SPD,Alexander Freier-Winterwerb,https://spd.berlin/kandidatinnen/
55,cdu,CDU/CSU,Dr. med. Katrin Hegenscheid,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html
55,gruene,GRÜNE,Sven Dohnalek,https://gruene-treptow-koepenick.de/wahlen/gruene-treptow-koepenick-nominieren-kandidatinnen-fuer-die-wahl-zum-abgeordnetenhaus-2026/
55,linke,LINKE,Lisa Pfitzmann,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/
55,spd,SPD,Paul Bahlmann,https://spd.berlin/kandidatinnen/
56,cdu,CDU/CSU,Lukas Vennemann,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html
56,gruene,GRÜNE,Charlotte Steinmetz,https://gruene-treptow-koepenick.de/wahlen/gruene-treptow-koepenick-nominieren-kandidatinnen-fuer-die-wahl-zum-abgeordnetenhaus-2026/
56,linke,LINKE,Fabian Ulrich,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/
56,spd,SPD,Lars Düsterhöft,https://spd.berlin/kandidatinnen/
57,cdu,CDU/CSU,Stefan Evers,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html
57,gruene,GRÜNE,Willi Junga,https://gruene-treptow-koepenick.de/wahlen/gruene-treptow-koepenick-nominieren-kandidatinnen-fuer-die-wahl-zum-abgeordnetenhaus-2026/
57,linke,LINKE,Lena Fries,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/
57,spd,SPD,Ellen Haußdörfer,https://spd.berlin/kandidatinnen/
58,cdu,CDU/CSU,Lisa Knack,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html
58,gruene,GRÜNE,Henriette Spiering,https://gruene-treptow-koepenick.de/wahlen/gruene-treptow-koepenick-nominieren-kandidatinnen-fuer-die-wahl-zum-abgeordnetenhaus-2026/
58,linke,LINKE,Loic Kliemann,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/
58,spd,SPD,Robert Schaddach,https://spd.berlin/kandidatinnen/
59,cdu,CDU/CSU,Dr. Martin Sattelkau,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html
59,gruene,GRÜNE,Claudia Schlaak,https://gruene-treptow-koepenick.de/wahlen/gruene-treptow-koepenick-nominieren-kandidatinnen-fuer-die-wahl-zum-abgeordnetenhaus-2026/
59,linke,LINKE,Eda Terkan,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/
59,spd,SPD,Sara Rüdiger,https://spd.berlin/kandidatinnen/
