state,election,election_l1,wkr,wkr_name,party,resp_E,resp_Z,res_l1_E,res_l1_Z,no_cand_l1,source
BE,2023,2016,62,Marzahn-Hellersdorf 2,fdp,0.027672,0.025257,0.028978,0.024956,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,62,Marzahn-Hellersdorf 2,others,0.075645,0.104946,0.041633,0.11991,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,63,Marzahn-Hellersdorf 3,spd,0.155331,0.149682,0.192924,0.164917,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,63,Marzahn-Hellersdorf 3,afd,0.258996,0.251924,0.297994,0.284906,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,63,Marzahn-Hellersdorf 3,cdu,0.247403,0.245634,0.094776,0.096462,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,63,Marzahn-Hellersdorf 3,linke,0.171011,0.148344,0.281193,0.242276,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,63,Marzahn-Hellersdorf 3,gruene,0.039737,0.043024,0.04585,0.036851,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,63,Marzahn-Hellersdorf 3,fdp,0.028278,0.026966,0.028338,0.024705,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,63,Marzahn-Hellersdorf 3,others,0.099243,0.134426,0.058924,0.149882,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,64,Marzahn-Hellersdorf 4,spd,0.127146,0.156671,0.174246,0.176558,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,64,Marzahn-Hellersdorf 4,afd,0.140792,0.146825,0.196765,0.207472,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,64,Marzahn-Hellersdorf 4,cdu,0.428972,0.364556,0.260369,0.20155,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,64,Marzahn-Hellersdorf 4,linke,0.149738,0.143935,0.259282,0.243828,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,64,Marzahn-Hellersdorf 4,gruene,0.07148,0.068106,0.048431,0.049724,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,64,Marzahn-Hellersdorf 4,fdp,0.022501,0.030169,0.026867,0.032394,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,64,Marzahn-Hellersdorf 4,others,0.059371,0.089739,0.034041,0.088475,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,65,Marzahn-Hellersdorf 5,spd,0.153801,0.162004,0.125034,0.15918,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,65,Marzahn-Hellersdorf 5,afd,0.126377,0.132692,0.157148,0.187333,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,65,Marzahn-Hellersdorf 5,cdu,0.450346,0.400629,0.472426,0.316279,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,65,Marzahn-Hellersdorf 5,linke,0.116147,0.115285,0.163044,0.174611,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,65,Marzahn-Hellersdorf 5,gruene,0.071372,0.074813,0.048151,0.05662,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,65,Marzahn-Hellersdorf 5,fdp,0.031358,0.040432,0.02606,0.036202,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,65,Marzahn-Hellersdorf 5,others,0.050598,0.074145,0.008136,0.069774,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,66,Marzahn-Hellersdorf 6,spd,0.140605,0.152756,0.21571,0.176149,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,66,Marzahn-Hellersdorf 6,afd,0.193817,0.201786,0.235536,0.235749,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,66,Marzahn-Hellersdorf 6,cdu,0.377594,0.318509,0.180055,0.149191,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,66,Marzahn-Hellersdorf 6,linke,0.152122,0.142655,0.252553,0.238185,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,66,Marzahn-Hellersdorf 6,gruene,0.044343,0.050015,0.050186,0.047042,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,66,Marzahn-Hellersdorf 6,fdp,0.019708,0.025685,0.028307,0.026525,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,66,Marzahn-Hellersdorf 6,others,0.071811,0.108593,0.037653,0.127159,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,67,Lichtenberg 1,spd,0.124073,0.140204,0.162953,0.161092,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,67,Lichtenberg 1,afd,0.199715,0.209024,0.259669,0.260581,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,67,Lichtenberg 1,cdu,0.408386,0.346607,0.20952,0.153369,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,67,Lichtenberg 1,linke,0.153679,0.143622,0.250015,0.244101,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,67,Lichtenberg 1,gruene,0.038334,0.04005,0.036367,0.033447,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,67,Lichtenberg 1,fdp,0.018939,0.021022,0.019975,0.020372,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,67,Lichtenberg 1,others,0.056874,0.09947,0.061502,0.127037,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,68,Lichtenberg 2,spd,0.145073,0.149277,0.20203,0.183896,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,68,Lichtenberg 2,afd,0.147768,0.152879,0.22203,0.216886,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,68,Lichtenberg 2,cdu,0.394691,0.345929,0.150644,0.14309,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,68,Lichtenberg 2,linke,0.169023,0.158712,0.290891,0.270304,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,68,Lichtenberg 2,gruene,0.065036,0.068831,0.049208,0.048719,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,68,Lichtenberg 2,fdp,0.02273,0.028557,0.033812,0.031358,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,68,Lichtenberg 2,others,0.05568,0.095815,0.051386,0.105747,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,69,Lichtenberg 3,spd,0.189705,0.184945,0.225919,0.20872,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,69,Lichtenberg 3,afd,0.14666,0.145601,0.213443,0.208768,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,69,Lichtenberg 3,cdu,0.234458,0.231112,0.120358,0.114088,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,69,Lichtenberg 3,linke,0.233907,0.194739,0.303965,0.275589,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,69,Lichtenberg 3,gruene,0.088514,0.090354,0.057302,0.053544,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,69,Lichtenberg 3,fdp,0.032297,0.030815,0.027273,0.026699,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,69,Lichtenberg 3,others,0.07446,0.122434,0.051741,0.112592,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,70,Lichtenberg 4,spd,0.186431,0.168327,0.219502,0.19903,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,70,Lichtenberg 4,afd,0.109559,0.107003,0.170043,0.162497,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,70,Lichtenberg 4,cdu,0.19082,0.179696,0.102462,0.093826,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,70,Lichtenberg 4,linke,0.272333,0.219086,0.32805,0.294806,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,70,Lichtenberg 4,gruene,0.166255,0.173207,0.100282,0.097589,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,70,Lichtenberg 4,fdp,0.0,0.030134,0.029567,0.029734,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,70,Lichtenberg 4,others,0.074603,0.122548,0.050095,0.122518,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,71,Lichtenberg 5,spd,0.162226,0.158883,0.226868,0.197267,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,71,Lichtenberg 5,afd,0.131078,0.12741,0.169927,0.160989,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,71,Lichtenberg 5,cdu,0.197528,0.1983,0.103559,0.096302,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,71,Lichtenberg 5,linke,0.249595,0.209432,0.295546,0.264122,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,71,Lichtenberg 5,gruene,0.141359,0.149724,0.116097,0.116419,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,71,Lichtenberg 5,fdp,0.027603,0.029449,0.025784,0.027656,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,71,Lichtenberg 5,others,0.09061,0.126803,0.06222,0.137244,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,72,Lichtenberg 6,spd,0.194112,0.171883,0.266617,0.220952,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,72,Lichtenberg 6,afd,0.099056,0.099272,0.155965,0.155779,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,72,Lichtenberg 6,cdu,0.22355,0.23165,0.138939,0.12953,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,72,Lichtenberg 6,linke,0.217132,0.18417,0.287462,0.262249,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,72,Lichtenberg 6,gruene,0.162582,0.166226,0.087275,0.096477,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,72,Lichtenberg 6,fdp,0.034507,0.039551,0.03117,0.036125,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,72,Lichtenberg 6,others,0.06906,0.107247,0.032572,0.098888,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,73,Reinickendorf 1,spd,0.229899,0.193227,0.26321,0.238677,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,73,Reinickendorf 1,afd,0.115464,0.117553,0.194268,0.188981,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,73,Reinickendorf 1,cdu,0.371601,0.345448,0.266381,0.222298,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,73,Reinickendorf 1,linke,0.084889,0.082374,0.091135,0.088224,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,73,Reinickendorf 1,gruene,0.108776,0.125783,0.088773,0.090024,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,73,Reinickendorf 1,fdp,0.025577,0.030007,0.052219,0.055342,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,73,Reinickendorf 1,others,0.063795,0.105608,0.044013,0.116454,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,74,Reinickendorf 2,spd,0.228114,0.20459,0.260665,0.224007,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,74,Reinickendorf 2,afd,0.132432,0.12977,0.205744,0.191934,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,74,Reinickendorf 2,cdu,0.389027,0.380197,0.28625,0.260152,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,74,Reinickendorf 2,linke,0.050663,0.054033,0.064047,0.066154,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,74,Reinickendorf 2,gruene,0.089841,0.095344,0.087168,0.085732,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,74,Reinickendorf 2,fdp,0.038391,0.03941,0.071157,0.06554,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,74,Reinickendorf 2,others,0.071532,0.096656,0.024969,0.106481,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,75,Reinickendorf 3,spd,0.223291,0.206772,0.235683,0.215151,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,75,Reinickendorf 3,afd,0.081895,0.083396,0.145354,0.14638,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,75,Reinickendorf 3,cdu,0.440736,0.416651,0.335333,0.293364,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,75,Reinickendorf 3,linke,0.029043,0.034328,0.052005,0.055448,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,75,Reinickendorf 3,gruene,0.124328,0.128602,0.12438,0.120554,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,75,Reinickendorf 3,fdp,0.047053,0.059145,0.089249,0.103868,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,75,Reinickendorf 3,others,0.053654,0.071106,0.017997,0.065235,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,76,Reinickendorf 4,spd,0.233126,0.206713,0.257652,0.222843,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,76,Reinickendorf 4,afd,0.097994,0.099042,0.16869,0.163967,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,76,Reinickendorf 4,cdu,0.413082,0.395505,0.323102,0.270677,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,76,Reinickendorf 4,linke,0.033012,0.040963,0.054762,0.05943,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,76,Reinickendorf 4,gruene,0.116065,0.123554,0.098837,0.108885,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,76,Reinickendorf 4,fdp,0.042736,0.047933,0.07571,0.083561,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,76,Reinickendorf 4,others,0.063985,0.086289,0.021247,0.090638,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,77,Reinickendorf 5,spd,0.225225,0.217817,0.28124,0.244245,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,77,Reinickendorf 5,afd,0.141092,0.143579,0.200791,0.194644,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,77,Reinickendorf 5,cdu,0.437706,0.409919,0.304913,0.273267,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,77,Reinickendorf 5,linke,0.038842,0.038573,0.055391,0.056593,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,77,Reinickendorf 5,gruene,0.064098,0.066355,0.064029,0.069257,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,77,Reinickendorf 5,fdp,0.031243,0.038038,0.061194,0.065695,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,77,Reinickendorf 5,others,0.061795,0.085719,0.032443,0.0963,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,78,Reinickendorf 6,spd,0.203011,0.189918,0.214006,0.188281,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,78,Reinickendorf 6,afd,0.056802,0.060001,0.1,0.107998,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,78,Reinickendorf 6,cdu,0.456682,0.439515,0.397042,0.333839,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,78,Reinickendorf 6,linke,0.023552,0.034728,0.040365,0.04771,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,78,Reinickendorf 6,gruene,0.166944,0.152516,0.133014,0.140484,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,78,Reinickendorf 6,fdp,0.051261,0.067795,0.104437,0.133154,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,78,Reinickendorf 6,others,0.041747,0.055527,0.011135,0.048534,0,SB_B07-02-03_2023.xlsx tab 3.*
