party,list_type,bezirk,list_pos,name,person_id,wkr_direct,source,is_placeholder
afd,landes,,51,Benjamin Hellmann,st:afd:person:benjamin hellmann,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,52,Dirk Tischmeier,st:afd:person:dirk tischmeier,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,53,Ralf Miegel,st:afd:person:ralf miegel,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,54,Lars Witaszak,st:afd:person:lars witaszak,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,55,Vanessa Schade,st:afd:person:vanessa schade,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,56,Erik Seibicke,st:afd:person:erik seibicke,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,57,Uwe Wolf Dieter Arendt,st:afd:person:uwe wolf dieter arendt,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,58,Gerald Kloth,st:afd:person:gerald kloth,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,59,Frank Wolfin,st:afd:person:frank wolfin,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,60,Listenplatz 60 · unbekannt,st:afd:list:landes:land:60,,,1
afd,landes,,61,Listenplatz 61 · unbekannt,st:afd:list:landes:land:61,,,1
afd,landes,,62,Listenplatz 62 · unbekannt,st:afd:list:landes:land:62,,,1
afd,landes,,63,Listenplatz 63 · unbekannt,st:afd:list:landes:land:63,,,1
afd,landes,,64,Listenplatz 64 · unbekannt,st:afd:list:landes:land:64,,,1
afd,landes,,65,Listenplatz 65 · unbekannt,st:afd:list:landes:land:65,,,1
cdu,landes,,1,Sven Schulze,st:cdu:person:sven schulze,12,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
cdu,landes,,2,Chris Schulenburg,st:cdu:person:chris schulenburg,3,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
